year,ruler_count,ruler_name,display_name,dynasty,house_color,start_year,end_year,wiki_title,notes,fait_1,fait_2,fait_3
1589,2,Henri III | Henri IV,Henri III & Henri IV,Valois & Bourbons,#b23a48 & #386641,1574 & 1589,1589 & 1610,Henry III of France | Henry IV of France,,Henri III est un nom porté par plusieurs souverains et nobles européens : | Règne de Henri IV de 1589 à 1610.,Henri III appartient à la dynastie des Valois. | Henri IV appartient à la dynastie des Bourbons.,Henri III figure dans la succession canonique retenue pour la timeline. | Henri IV figure dans la succession canonique retenue pour la timeline.
1590,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1591,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1592,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1593,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1594,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1595,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1596,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1597,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1598,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1599,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1600,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1601,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1602,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1603,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1604,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1605,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1606,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1607,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1608,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1609,1,Henri IV,Henri IV,Bourbons,#386641,1589,1610,Henry IV of France,,Règne de Henri IV de 1589 à 1610.,Henri IV appartient à la dynastie des Bourbons.,Henri IV figure dans la succession canonique retenue pour la timeline.
1610,2,Henri IV | Louis XIII,Henri IV & Louis XIII,Bourbons,#386641,1589 & 1610,1610 & 1643,Henry IV of France | Louis XIII,,"Règne de Henri IV de 1589 à 1610. | Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Henri IV appartient à la dynastie des Bourbons. | Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","Henri IV figure dans la succession canonique retenue pour la timeline. | De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1611,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1612,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1613,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1614,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1615,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1616,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1617,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1618,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1619,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1620,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1621,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1622,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1623,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1624,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1625,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1626,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1627,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1628,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1629,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1630,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1631,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1632,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1633,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1634,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1635,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1636,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1637,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1638,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1639,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1640,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1641,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
1642,1,Louis XIII,Louis XIII,Bourbons,#386641,1610,1643,Louis XIII,,"Louis XIII, dit « le Juste », fils d'Henri IV et de Marie de Médicis, né le 27 septembre 1601 au château de Fontainebleau et mort le 14 mai 1643 au château Neuf de Saint-Germain-en-Laye, est roi de France et de Navarre de 1610 à 1643.","Son règne, dominé par la personnalité du cardinal de Richelieu, principal ministre d'État, est marqué par l'affaiblissement des grands et des protestants, la lutte contre la maison d'Autriche et l'affirmation de la domination militaire française en Europe pendant la guerre de Trente Ans.","De son mariage avec l'infante Anne d'Autriche, il a tardivement deux fils : le futur Louis XIV, et Philippe, duc d'Anjou fondateur de la maison Orléans."
